gia_ban,loai_hinh,dien_tich_dat,giay_to_phap_ly,so_phong_ngu,so_phong_ve_sinh,tong_so_tang,tinh_trang_noi_that,dac_diem,chieu_ngang,duong_lon,vi_tri_dat,garage,san_vuon,hai_mat_tien,view,vi_tri_trung_tam,truong_hoc,san_bay,benh_vien,sieu_thi,giao_thong,giai_tri,dia_diem_dac_biet,phuong,gia_m2_tham_khao
9995000000.0,"Nhà ngõ, hẻm",69.0,Đã có sổ,4.0,3.0,3.0,Không rõ,Hẻm xe hơi,4.0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,Phường Bình Lợi Trung,132729999.99999999
10190000000.0,"Nhà ngõ, hẻm",50.0,Đã có sổ,2.0,3.0,2.0,Nội thất đầy đủ,Hẻm xe hơi,4.0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,Phường Thạnh Mỹ Tây,210000000.0
10500000000.0,"Nhà ngõ, hẻm",105.0,Đã có sổ,7.0,3.0,3.0,Không rõ,Hẻm xe hơi,4.0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,Phường Gia Định,149310000.0
8999000000.0,"Nhà ngõ, hẻm",74.0,Đã có sổ,4.0,3.0,2.0,Không rõ,Hẻm xe hơi,4.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,Phường Thạnh Mỹ Tây,146500000.0
9900000000.0,"Nhà ngõ, hẻm",70.0,Đã có sổ,10.0,3.0,3.0,Không rõ,Hẻm xe hơi,4.0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,Phường Bình Lợi Trung,143940000.0
7800000000.0,"Nhà ngõ, hẻm",75.0,Đã có sổ,4.0,3.0,3.0,Không rõ,Thông thường,4.0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,Phường Bình Lợi Trung,140000000.0
7900000000.0,"Nhà ngõ, hẻm",52.0,Đã có sổ,4.0,3.0,3.0,Không rõ,Hẻm xe hơi,4.0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,Phường Bình Lợi Trung,140000000.0
3990000000.0,"Nhà ngõ, hẻm",20.0,Đã có sổ,2.0,2.0,2.0,Nội thất cao cấp,Hẻm xe hơi,3.8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Phường Gia Định,170000000.0
4350000000.0,"Nhà ngõ, hẻm",20.0,Đã có sổ,3.0,4.0,3.0,Nội thất cao cấp,Hẻm xe hơi,5.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Phường Gia Định,170640000.0
5350000000.0,"Nhà ngõ, hẻm",40.0,Đã có sổ,2.0,2.0,2.0,Nội thất cao cấp,Hẻm xe hơi,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Bình Lợi Trung,162570000.0
6990000000.0,"Nhà ngõ, hẻm",57.0,Đã có sổ,7.0,3.0,3.0,Nội thất đầy đủ,Hẻm xe hơi,3.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Phường Bình Lợi Trung,135150000.0
5390000000.0,"Nhà ngõ, hẻm",40.0,Đã có sổ,3.0,3.0,3.0,Nội thất cao cấp,Nhà nở hậu,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Gia Định,180950000.0
3980000000.0,"Nhà ngõ, hẻm",19.0,Đã có sổ,2.0,3.0,3.0,Nội thất cao cấp,Hẻm xe hơi,3.8,0,0,0,1,0,0,1,1,0,1,1,0,0,0,Phường Gia Định,170000000.0
5980000000.0,"Nhà ngõ, hẻm",28.0,Chưa xác định,3.0,3.0,2.0,Không rõ,Thông thường,4.8,0,0,0,0,0,0,0,1,0,0,0,1,0,0,Phường Bình Thạnh,176920000.0
22500000000.0,"Nhà mặt phố, mặt tiền",56.0,Đã có sổ,5.0,4.0,5.0,Nội thất đầy đủ,Thông thường,4.1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,Phường Thạnh Mỹ Tây,260000000.0
30000000000.0,"Nhà mặt phố, mặt tiền",80.0,Đã có sổ,5.0,4.0,4.0,Hoàn thiện cơ bản,Hẻm xe hơi,4.0,1,0,0,1,0,0,1,1,0,1,1,1,0,1,Phường Thạnh Mỹ Tây,236360000.0
10800000000.0,"Nhà ngõ, hẻm",88.0,Đã có sổ,9.0,6.0,3.0,Nội thất đầy đủ,Hẻm xe hơi,8.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,Phường Bình Lợi Trung,151050000.0
7000000000.0,"Nhà ngõ, hẻm",63.0,Đã có sổ,4.0,4.0,4.0,Hoàn thiện cơ bản,Hẻm xe hơi,4.2,1,0,0,0,0,0,1,1,0,0,1,0,0,0,Phường Bình Lợi Trung,133330000.00000001
7800000000.0,"Nhà ngõ, hẻm",46.0,Đã có sổ,3.0,3.0,3.0,Nội thất đầy đủ,Hẻm xe hơi,4.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Phường Thạnh Mỹ Tây,94840000.0
9400000000.0,"Nhà mặt phố, mặt tiền",75.0,Đã có sổ,4.0,4.0,3.0,Nội thất cao cấp,Hẻm xe hơi,4.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,Phường Bình Lợi Trung,157810000.0
4950000000.0,"Nhà ngõ, hẻm",58.0,Đã có sổ,1.0,3.0,2.0,Không rõ,Thông thường,4.2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Phường Bình Thạnh,147500000.0
5500000000.0,"Nhà ngõ, hẻm",32.4,Đã có sổ,2.0,3.0,3.0,Không rõ,Nhà nở hậu,4.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Phường Bình Lợi Trung,151410000.0
5680000000.0,"Nhà ngõ, hẻm",30.0,Đã có sổ,4.0,3.0,2.0,Không rõ,Hẻm xe hơi,4.2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Phường Bình Thạnh,147500000.0
7500000000.0,"Nhà ngõ, hẻm",54.0,Đã có sổ,7.0,6.0,2.0,Hoàn thiện cơ bản,Nhà chưa hoàn công,4.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Phường Thạnh Mỹ Tây,150910000.0
4860000000.0,"Nhà ngõ, hẻm",37.0,Đã có sổ,2.0,3.0,3.0,Không rõ,Thông thường,4.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,Phường Bình Lợi Trung,157600000.0
6350000000.0,"Nhà ngõ, hẻm",72.0,Đã có sổ,5.0,3.0,3.0,Không rõ,Thông thường,4.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Phường Bình Lợi Trung,162570000.0
4450000000.0,"Nhà ngõ, hẻm",37.0,Đã có sổ,2.0,3.0,2.0,Không rõ,Thông thường,4.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Phường Bình Thạnh,155560000.0
5450000000.0,"Nhà ngõ, hẻm",60.0,Đã có sổ,2.0,2.0,2.0,Không rõ,Thông thường,4.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Phường Thạnh Mỹ Tây,94840000.0
4700000000.0,"Nhà ngõ, hẻm",52.6,Đã có sổ,2.0,2.0,3.0,Không rõ,Thông thường,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Bình Lợi Trung,151410000.0
5200000000.0,"Nhà ngõ, hẻm",43.0,Đã có sổ,2.0,2.0,2.0,Không rõ,Thông thường,3.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Phường Thạnh Mỹ Tây,150910000.0
5450000000.0,"Nhà ngõ, hẻm",34.5,Đã có sổ,2.0,2.0,2.0,Không rõ,Hẻm xe hơi,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Bình Thạnh,161030000.0
8500000000.0,"Nhà ngõ, hẻm",88.5,Đã có sổ,4.0,3.0,2.0,Không rõ,Thông thường,6.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Phường Thạnh Mỹ Tây,131169999.99999999
5680000000.0,"Nhà ngõ, hẻm",30.0,Đã có sổ,3.0,3.0,2.0,Không rõ,Hẻm xe hơi,4.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Phường Bình Thạnh,110000000.0
7980000000.0,"Nhà ngõ, hẻm",40.0,Đã có sổ,3.0,3.0,3.0,Không rõ,Thông thường,5.0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,Phường Gia Định,170000000.0
7400000000.0,"Nhà ngõ, hẻm",161.0,Đã có sổ,10.0,6.0,2.0,Nội thất đầy đủ,Hẻm xe hơi,4.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Phường Bình Thạnh,132970000.0
9800000000.0,"Nhà ngõ, hẻm",53.0,Đã có sổ,4.0,5.0,3.0,Không rõ,Hẻm xe hơi,4.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Phường Bình Lợi Trung,151030000.0
5750000000.0,"Nhà ngõ, hẻm",60.0,Đã có sổ,2.0,2.0,3.0,Hoàn thiện cơ bản,Thông thường,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Gia Định,170000000.0
9490000000.0,"Nhà ngõ, hẻm",68.1,Đã có sổ,5.0,6.0,3.0,Không rõ,Thông thường,4.01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Phường Bình Thạnh,148980000.0
7850000000.0,"Nhà ngõ, hẻm",76.0,Đã có sổ,2.0,2.0,1.0,Hoàn thiện cơ bản,Thông thường,6.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Thạnh Mỹ Tây,150910000.0
7190000000.0,"Nhà ngõ, hẻm",56.0,Đã có sổ,2.0,2.0,2.0,Hoàn thiện cơ bản,Hẻm xe hơi,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Bình Thạnh,155560000.0
5680000000.0,"Nhà ngõ, hẻm",27.5,Đã có sổ,4.0,3.0,3.0,Nội thất cao cấp,Hẻm xe hơi,3.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,Phường Thạnh Mỹ Tây,146500000.0
3850000000.0,"Nhà ngõ, hẻm",40.0,Đã có sổ,2.0,2.0,2.0,Nội thất đầy đủ,Thông thường,5.0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,Phường Bình Lợi Trung,162570000.0
18000000000.0,"Nhà ngõ, hẻm",90.0,Đã có sổ,7.0,5.0,2.0,Không rõ,Hẻm xe hơi,4.5,1,0,0,0,0,0,1,1,0,0,0,0,0,0,Phường Thạnh Mỹ Tây,210000000.0
6400000000.0,"Nhà ngõ, hẻm",38.1,Đã có sổ,2.0,2.0,2.0,Nội thất cao cấp,Hẻm xe hơi,7.2,0,1,0,1,0,0,1,1,0,1,1,0,0,0,Phường Bình Lợi Trung,151410000.0
10500000000.0,"Nhà ngõ, hẻm",73.0,Đã có sổ,9.0,6.0,3.0,Nội thất cao cấp,Nhà nở hậu,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Bình Thạnh,147060000.0
6000000000.0,"Nhà ngõ, hẻm",30.0,Đã có sổ,3.0,3.0,3.0,Không rõ,Thông thường,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Phường Gia Định,180950000.0
10750000000.0,"Nhà ngõ, hẻm",64.0,Đã có sổ,7.0,4.0,3.0,Không rõ,Hẻm xe hơi,4.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Phường Gia Định,160000000.0
13000000000.0,"Nhà ngõ, hẻm",120.0,Đã có sổ,5.0,3.0,2.0,Bàn giao thô,Nhà nở hậu,4.0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,Phường Gia Định,107780000.0
6850000000.0,"Nhà ngõ, hẻm",60.0,Đã có sổ,5.0,5.0,4.0,Nội thất cao cấp,Hẻm xe hơi,4.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Phường Gia Định,140910000.0
3200000000.0,"Nhà ngõ, hẻm",25.0,Chưa xác định,1.0,1.0,3.0,Không rõ,Hẻm xe hơi,3.8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Phường Gia Định,135420000.0
7900000000.0,"Nhà ngõ, hẻm",60.0,Đã có sổ,4.0,4.0,4.0,Không rõ,Thông thường,4.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Phường Bình Thạnh,147060000.0
8000000000.0,"Nhà ngõ, hẻm",82.0,Đã có sổ,3.0,3.0,2.0,Hoàn thiện cơ bản,Thông thường,4.6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Phường Gia Định,160000000.0
8500000000.0,"Nhà ngõ, hẻm",96.0,Đã có sổ,4.0,3.0,2.0,Không rõ,Thông thường,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Thạnh Mỹ Tây,131169999.99999999
6050000000.0,"Nhà ngõ, hẻm",28.0,Đã có sổ,3.0,4.0,4.0,Nội thất đầy đủ,Thông thường,3.6,0,0,0,1,0,0,1,1,0,1,1,0,0,0,Phường Gia Định,180950000.0
8500000000.0,"Nhà ngõ, hẻm",60.0,Đã có sổ,5.0,6.0,3.0,Nội thất đầy đủ,Đất chưa chuyển thổ,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Bình Thạnh,171740000.0
8900000000.0,"Nhà ngõ, hẻm",83.0,Đã có sổ,5.0,3.0,2.0,Không rõ,Thông thường,4.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Phường Bình Thạnh,129960000.00000001
5350000000.0,"Nhà ngõ, hẻm",38.8,Chưa xác định,2.0,2.0,3.0,Không rõ,Thông thường,3.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Phường Bình Lợi Trung,132729999.99999999
10100000000.0,"Nhà ngõ, hẻm",70.0,Đã có sổ,4.0,3.0,2.0,Nội thất đầy đủ,Hẻm xe hơi,5.8,1,0,0,1,0,0,1,1,0,0,1,0,0,0,Phường Bình Thạnh,147060000.0
4850000000.0,"Nhà ngõ, hẻm",25.0,Đã có sổ,2.0,2.0,2.0,Nội thất cao cấp,Hẻm xe hơi,4.2,1,0,0,1,1,0,1,1,0,0,0,0,0,0,Phường Bình Thạnh,171740000.0
8800000000.0,"Nhà ngõ, hẻm",90.0,Đã có sổ,4.0,3.0,2.0,Không rõ,Thông thường,5.6,0,1,0,0,0,1,0,0,0,0,0,1,0,0,Phường Thạnh Mỹ Tây,121950000.0
6500000000.0,"Nhà ngõ, hẻm",45.7,Chưa xác định,2.0,2.0,3.0,Không rõ,Nhà nở hậu,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Bình Lợi Trung,150450000.0
8300000000.000001,"Nhà ngõ, hẻm",55.0,Đã có sổ,4.0,3.0,3.0,Hoàn thiện cơ bản,Hiện trạng khác,8.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Phường Bình Lợi Trung,157600000.0
8900000000.0,"Nhà ngõ, hẻm",80.0,Đã có sổ,4.0,3.0,2.0,Không rõ,Thông thường,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Thạnh Mỹ Tây,176330000.0
7990000000.0,"Nhà ngõ, hẻm",60.0,Chưa xác định,4.0,3.0,2.0,Không rõ,Hẻm xe hơi,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Bình Thạnh,110000000.0
7200000000.0,"Nhà ngõ, hẻm",54.0,Đã có sổ,3.0,1.0,2.0,Hoàn thiện cơ bản,Hẻm xe hơi,7.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,Phường Bình Lợi Trung,140000000.0
7500000000.0,"Nhà ngõ, hẻm",72.0,Đã có sổ,3.0,2.0,2.0,Nội thất đầy đủ,Thông thường,5.1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Phường Bình Thạnh,147060000.0
8000000000.0,"Nhà ngõ, hẻm",60.0,Đã có sổ,4.0,3.0,2.0,Không rõ,Hẻm xe hơi,4.2,0,0,0,1,0,0,1,1,0,0,1,0,1,0,Phường Bình Thạnh,110000000.0
7690000000.0,"Nhà ngõ, hẻm",54.0,Đã có sổ,3.0,3.0,4.0,Hoàn thiện cơ bản,Nhà nở hậu,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Bình Lợi Trung,162500000.0
6890000000.0,"Nhà ngõ, hẻm",52.0,Đã có sổ,5.0,5.0,4.0,Nội thất đầy đủ,Hẻm xe hơi,4.1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,Phường Gia Định,119520000.0
7990000000.0,"Nhà ngõ, hẻm",90.0,Đã có sổ,5.0,4.0,2.0,Hoàn thiện cơ bản,Hẻm xe hơi,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Bình Thạnh,145230000.0
5650000000.0,"Nhà ngõ, hẻm",40.0,Đã có sổ,2.0,2.0,11.0,Hoàn thiện cơ bản,Hẻm xe hơi,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Gia Định,175000000.0
7500000000.0,"Nhà ngõ, hẻm",40.0,Đã có sổ,3.0,4.0,5.0,Nội thất đầy đủ,Hẻm xe hơi,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Phường Gia Định,175000000.0
5890000000.0,"Nhà ngõ, hẻm",52.0,Đã có sổ,2.0,2.0,2.0,Hoàn thiện cơ bản,Thông thường,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Thạnh Mỹ Tây,176330000.0
4790000000.0,"Nhà ngõ, hẻm",48.0,Đã có sổ,2.0,3.0,2.0,Hoàn thiện cơ bản,Thông thường,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Thạnh Mỹ Tây,176330000.0
6850000000.0,"Nhà ngõ, hẻm",48.0,Đã có sổ,4.0,5.0,4.0,Nội thất đầy đủ,Hẻm xe hơi,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Bình Lợi Trung,135760000.0
8900000000.0,"Nhà ngõ, hẻm",83.0,Đã có sổ,2.0,2.0,2.0,Bàn giao thô,Nhà nở hậu,5.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Bình Thạnh,129960000.00000001
1850000000.0,"Nhà ngõ, hẻm",10.6,Đã có sổ,2.0,1.0,2.0,Hoàn thiện cơ bản,Hẻm xe hơi,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Phường Gia Định,135420000.0
2200000000.0,"Nhà ngõ, hẻm",15.0,Đã có sổ,2.0,1.0,2.0,Hoàn thiện cơ bản,Thông thường,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Bình Lợi Trung,157600000.0
6860000000.0,"Nhà ngõ, hẻm",36.0,Đã có sổ,3.0,3.0,4.0,Nội thất cao cấp,Nhà nở hậu,3.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Bình Lợi Trung,157600000.0
5100000000.0,"Nhà ngõ, hẻm",47.0,Đã có sổ,2.0,2.0,2.0,Hoàn thiện cơ bản,Nhà nở hậu,3.5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Phường Thạnh Mỹ Tây,150910000.0
2450000000.0,"Nhà ngõ, hẻm",21.0,Đã có sổ,1.0,2.0,2.0,Hoàn thiện cơ bản,Hẻm xe hơi,4.0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,Phường Gia Định,139530000.0
2400000000.0,"Nhà ngõ, hẻm",12.0,Đã có sổ,2.0,3.0,3.0,Hoàn thiện cơ bản,Thông thường,4.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Phường Thạnh Mỹ Tây,94840000.0
4360000000.0,"Nhà ngõ, hẻm",64.0,Đã có sổ,3.0,3.0,3.0,Không rõ,Nhà nát,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Bình Lợi Trung,151050000.0
6950000000.0,"Nhà ngõ, hẻm",60.0,Chưa xác định,7.0,3.0,3.0,Không rõ,Hẻm xe hơi,4.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Phường Bình Lợi Trung,143940000.0
7150000000.0,"Nhà ngõ, hẻm",30.5,Đã có sổ,3.0,2.0,3.0,Không rõ,Thông thường,4.0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,Phường Bình Lợi Trung,132729999.99999999
12600000000.0,"Nhà ngõ, hẻm",60.0,Đã có sổ,6.0,6.0,2.0,Nội thất đầy đủ,Hẻm xe hơi,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Thạnh Mỹ Tây,210000000.0
5350000000.0,"Nhà ngõ, hẻm",40.0,Đã có sổ,2.0,2.0,2.0,Không rõ,Hẻm xe hơi,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Bình Lợi Trung,143940000.0
6000000000.0,"Nhà ngõ, hẻm",35.0,Đã có sổ,3.0,4.0,4.0,Nội thất cao cấp,Hẻm xe hơi,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Gia Định,180950000.0
9990000000.0,"Nhà ngõ, hẻm",99.0,Đã có sổ,3.0,2.0,2.0,Không rõ,Hẻm xe hơi,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Bình Thạnh,110000000.0
8199999999.999999,"Nhà ngõ, hẻm",72.0,Đã có sổ,4.0,2.0,2.0,Không rõ,Nhà nở hậu,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Bình Lợi Trung,158100000.0
4200000000.0,"Nhà ngõ, hẻm",54.0,Chưa xác định,3.0,2.0,2.0,Không rõ,Nhà nở hậu,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Bình Quới,65040000.00000001
4700000000.0,"Nhà ngõ, hẻm",22.0,Đã có sổ,3.0,3.0,3.0,Không rõ,Nhà nở hậu,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Thạnh Mỹ Tây,150910000.0
5980000000.0,"Nhà ngõ, hẻm",30.9,Chưa xác định,3.0,3.0,2.0,Không rõ,Thông thường,3.7,0,0,0,1,0,0,0,1,0,0,1,0,0,0,Phường Bình Lợi Trung,192740000.0
5900000000.0,"Nhà ngõ, hẻm",53.0,Đã có sổ,3.0,3.0,2.0,Không rõ,Thông thường,4.0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,Phường Thạnh Mỹ Tây,146500000.0
10880000000.0,"Nhà ngõ, hẻm",68.0,Đã có sổ,5.0,3.0,2.0,Không rõ,Hẻm xe hơi,4.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,Phường Thạnh Mỹ Tây,146500000.0
13800000000.0,"Nhà ngõ, hẻm",72.0,Đã có sổ,10.0,3.0,6.0,Không rõ,Hẻm xe hơi,4.0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,Phường Bình Lợi Trung,140000000.0
7200000000.0,"Nhà ngõ, hẻm",53.0,Đã có sổ,4.0,3.0,3.0,Không rõ,Hẻm xe hơi,4.0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,Phường Gia Định,139530000.0
5900000000.0,"Nhà ngõ, hẻm",53.0,Đã có sổ,4.0,3.0,2.0,Không rõ,Hẻm xe hơi,4.2,1,0,0,0,0,0,1,0,0,1,1,0,0,0,Phường Bình Thạnh,140000000.0
14500000000.0,"Nhà ngõ, hẻm",68.0,Đã có sổ,5.0,3.0,3.0,Không rõ,Hẻm xe hơi,4.0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,Phường Gia Định,170000000.0
9899000000.0,"Nhà ngõ, hẻm",60.0,Đã có sổ,6.0,3.0,3.0,Không rõ,Hẻm xe hơi,4.0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,Phường Gia Định,170000000.0
5390000000.0,"Nhà ngõ, hẻm",58.0,Đã có sổ,4.0,3.0,3.0,Không rõ,Hẻm xe hơi,4.0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,Phường Bình Lợi Trung,140000000.0
7450000000.0,"Nhà ngõ, hẻm",75.0,Đã có sổ,3.0,3.0,3.0,Không rõ,Nhà nở hậu,4.0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,Phường Gia Định,149310000.0
6000000000.0,"Nhà ngõ, hẻm",35.0,Đã có sổ,3.0,3.0,3.0,Không rõ,Thông thường,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Gia Định,170000000.0
12500000000.0,"Nhà ngõ, hẻm",117.0,Đã có sổ,3.0,3.0,2.0,Nội thất đầy đủ,Thông thường,5.6,0,1,0,1,0,0,1,0,0,0,0,0,0,0,Phường Bình Thạnh,145230000.0
2570000000.0,"Nhà ngõ, hẻm",12.5,Đã có sổ,2.0,1.0,2.0,Nội thất đầy đủ,Thông thường,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Bình Lợi Trung,157600000.0
7800000000.0,"Nhà ngõ, hẻm",60.0,Chưa xác định,5.0,5.0,5.0,Không rõ,Hẻm xe hơi,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Phường Bình Thạnh,110140000.0
9200000000.0,"Nhà ngõ, hẻm",86.0,Đã có sổ,4.0,3.0,3.0,Không rõ,Nhà nở hậu,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Gia Định,139530000.0
9890000000.0,"Nhà ngõ, hẻm",90.0,Đã có sổ,5.0,3.0,3.0,Không rõ,Thông thường,4.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Phường Gia Định,170000000.0
6480000000.0,"Nhà ngõ, hẻm",59.0,Đã có sổ,3.0,2.0,2.0,Nội thất cao cấp,Nhà nở hậu,3.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Phường Gia Định,144550000.0
4980000000.0,"Nhà ngõ, hẻm",32.0,Đã có sổ,2.0,2.0,2.0,Không rõ,Thông thường,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Phường Bình Thạnh,140000000.0
7750000000.0,"Nhà ngõ, hẻm",52.0,Đã có sổ,4.0,4.0,4.0,Hoàn thiện cơ bản,Thông thường,4.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Phường Gia Định,170000000.0
6050000000.0,"Nhà ngõ, hẻm",26.71,Đã có sổ,3.0,4.0,4.0,Nội thất cao cấp,Nhà nở hậu,3.7,0,0,0,0,0,0,1,1,0,1,1,0,0,0,Phường Gia Định,180950000.0
4850000000.0,"Nhà ngõ, hẻm",25.0,Đã có sổ,2.0,2.0,2.0,Nội thất cao cấp,Hẻm xe hơi,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Phường Bình Thạnh,171740000.0
2580000000.0,"Nhà ngõ, hẻm",15.0,Chưa xác định,1.0,3.0,3.0,Không rõ,Thông thường,4.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Phường Bình Lợi Trung,157600000.0
3980000000.0,"Nhà ngõ, hẻm",32.0,Đã có sổ,2.0,3.0,3.0,Không rõ,Thông thường,5.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,Phường Gia Định,144550000.0
3900000000.0,"Nhà ngõ, hẻm",22.0,Đã có sổ,2.0,3.0,2.0,Không rõ,Nhà nở hậu,26.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Phường Thạnh Mỹ Tây,131169999.99999999
5950000000.0,"Nhà ngõ, hẻm",36.0,Đã có sổ,3.0,2.0,2.0,Không rõ,Thông thường,9.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Phường Thạnh Mỹ Tây,150910000.0
7950000000.0,"Nhà ngõ, hẻm",40.0,Đã có sổ,4.0,5.0,3.0,Nội thất cao cấp,Hẻm xe hơi,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Thạnh Mỹ Tây,155000000.0
4680000000.0,"Nhà ngõ, hẻm",35.0,Đã có sổ,3.0,2.0,2.0,Nội thất đầy đủ,Hẻm xe hơi,4.2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Phường Bình Thạnh,147500000.0
